Marke	Artikelnummer	Kurzbezeichnung	Baujahr	TieferlegungVA	TieferlegungHA	VerstellungVA	VerstellungHA	Auflagen	Zulassung	AchslastVA	AchslastHA	Lieferumfang	Ausfuehrung	Hinweise	Produkt	Durchmesser	EANcode	VerpackungL	VerpackungB	VerpackungH	VerpackungG	Produktkategorie	FederbeinklemmdurchmesserVA	FahrzeugElektronischeDaempferregelung	Hinterachsausfuehrung	Einschraenkung	EinschraenkungF	TieferlegungVAmin	TieferlegungVAmax	TieferlegungHAmin	TieferlegungHAmax	Versandpaket	UPC	Produkthinweis	Zuordnungshinweis	HinweisE	Vk	Hersteller	Modell	Typ	Handelsname	Bauform	Kraftstoffart	Kw	Hubraum	Zylinder	Antriebsart	Hsntsn	Fahrzeugid	Flag_matching
KW	2532500N	Höhenverstellbarer Federnsatz (Gewindefedern)	09/2014-	5-30	15-35	Gewinde	Gewinde	55,91,127	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580494454					Gewindefedern		ja								1		Für Fahrzeuge mit elektronischer Dämpferregelung		55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 127=nicht für Fahrzeuge mit Luftfederung	799	MERCEDES-BENZ	C-KLASSE T-Model (S205) 204, 204 K, 204 K AMG  (09/2014-)	S205	C 160 (205.275)	Kombi	Benzin	95	1497	4	Heckantrieb	1313HYZ | 2222AKZ | 2222ALO	81382;	0
KW	2532500N	Höhenverstellbarer Federnsatz (Gewindefedern)	09/2014-	5-30	15-35	Gewinde	Gewinde	55,91,127	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580494454					Gewindefedern		ja								1		Für Fahrzeuge mit elektronischer Dämpferregelung		55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 127=nicht für Fahrzeuge mit Luftfederung	799	MERCEDES-BENZ	C-KLASSE T-Model (S205) 204, 204 K, 204 K AMG  (09/2014-)	S205	C 180 (205.276)	Kombi	Benzin	115	1497	4	Heckantrieb	1313HYY | 2222AKW | 2222AKX | 2222ALN	68990;72568;72980;	0
KW	2532500N	Höhenverstellbarer Federnsatz (Gewindefedern)	07/2016-	10-35	15-35	Gewinde	Gewinde	55,91,127	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580494454					Gewindefedern		ja								1		Für Fahrzeuge mit elektronischer Dämpferregelung		55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 127=nicht für Fahrzeuge mit Luftfederung	799	MERCEDES-BENZ	C-KLASSE Cabriolet (A205) 204, 204 AMG  (06/2016-)	A205	C 180 (205.476)	Cabriolet	Benzin	115	1497	4	Heckantrieb	1313HZE | 2222AMB | 2222ANN	74157;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 200 d (205.011)	Stufenheck	Diesel	110	1950	4	Heckantrieb	1313HVM	80566;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 180 d (205.000)	Stufenheck	Diesel	90	1597	4	Heckantrieb	1313HUE | 2222AMZ	72295;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 200 d (205.001)	Stufenheck	Diesel	118	1597	4	Heckantrieb	1313HTK | 2222AML	68285;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 180 (205.040, 205.140)	Stufenheck	Benzin	115	1595	4	Heckantrieb	1313DZD | 2222AKY | 2222ALR	66468;67677;	1
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 300 d (205.018)	Stufenheck	Diesel	180	1950	4	Heckantrieb	1313HTX | 2222AMS	69175;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 220 d (205.014)	Stufenheck	Diesel	143	1950	4	Heckantrieb	1313HTI | 2222AMJ	68496;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 300 (205.048)	Stufenheck	Benzin	180	1991	4	Heckantrieb	1313EQL	69338;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 200 d (205.007)	Stufenheck	Diesel	100	2143	4	Heckantrieb	1313EKY | 1313ERI	66673;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 200 BlueTEC / d (205.037)	Stufenheck	Diesel	100	1598	4	Heckantrieb	1313EGR | 1313ERJ	66393;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 180 BlueTEC / d (205.036)	Stufenheck	Diesel	85	1598	4	Heckantrieb	1313EGQ | 1313ERK	70289;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 250 (205.045)	Stufenheck	Benzin	155	1991	4	Heckantrieb	1313DZF	67860;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 250 BlueTEC / d (205.008, 205.006)	Stufenheck	Diesel	150	2143	4	Heckantrieb	1313DZH | 1313ERD	65843;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 220 BlueTEC / d (205.003)	Stufenheck	Diesel	120	2143	4	Heckantrieb	1313BQB | 1313ERG | 2222ANH	68451;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 160 (205.044)	Stufenheck	Benzin	95	1595	4	Heckantrieb	1313EQI | 2222ALV	74144;72750;	1
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 220 d (205.314)	Coupe	Diesel	143	1950	4	Heckantrieb	1313HTJ | 2222AMK	72381;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 220 d (205.304)	Coupe	Diesel	125	2143	4	Heckantrieb	1313EXF	78833;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 300 d (205.318)	Coupe	Diesel	180	1950	4	Heckantrieb	1313HTZ | 2222AMU	72769;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 200 d (205.301)	Coupe	Diesel	118	1597	4	Heckantrieb	1313HUC | 2222AMX	69725;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 300 (205.348)	Coupe	Benzin	180	1991	4	Heckantrieb	1313EXH	78124;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 250 (205.345)	Coupe	Benzin	155	1991	4	Heckantrieb	1313EXK	75289;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 180 (205.340)	Coupe	Benzin	115	1595	4	Heckantrieb	1313EXD	70844;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 200 (205.342)	Coupe	Benzin	135	1991	4	Heckantrieb	1313EXE	67919;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 250 d (205.308)	Coupe	Diesel	150	2143	4	Heckantrieb	1313EXG	70887;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 220 d (205.304)	Coupe	Diesel	120	2143	4	Heckantrieb	1313FDN | 2222ANG	78591;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 180 (205.376)	Coupe	Benzin	115	1497	4	Heckantrieb	1313HZC | 2222ALY | 2222ANL	76526;69130;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 160 (205.075)	Stufenheck	Benzin	95	1497	4	Heckantrieb	1313HZF | 2222ANO	78335;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 180 (205.076)	Stufenheck	Benzin	115	1497	4	Heckantrieb	1313HZD | 2222ANM	68306;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 300 (205.383)	Coupe	Benzin	190	1991	4	Heckantrieb	1313HTD	88810;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 200 (205.042)	Stufenheck	Benzin	135	1991	4	Heckantrieb	1313DZE	65946;	0
ST	27325073	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2014-	5-30	15-35	Gewinde	Gewinde	6,65,236	Teilegutachten (§19.3)	-1160	-1240	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580494515					Gewindefedern		nein								1		Für Fahrzeuge ohne elektronische Dämpferregelung		6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 65=Nicht für Fahrzeuge mit Luft-Federung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE (W205) 204, 204 AMG  (07/2013-)	W205	C 220 BlueTEC / d (205.002, 205.004)	Stufenheck	Diesel	125	2143	4	Heckantrieb	1313DZG | 1313ERH	69059;	0
